Location,Date,Temperature,Humidity
Mumbai,2021-05-02 23:45:57.244291,31.2,83.5
Mumbai,2021-05-02 23:45:59.503590,31.1,83.4
Mumbai,2021-05-02 23:46:01.762901,31.2,83.6
Mumbai,2021-05-02 23:46:04.022148,31.2,83.5
Mumbai,2021-05-02 23:46:06.281445,31.2,83.6
Mumbai,2021-05-02 23:46:08.540216,31.2,83.7
Mumbai,2021-05-02 23:46:10.799489,31.2,83.8
Mumbai,2021-05-02 23:46:13.058716,31.2,83.9
Mumbai,2021-05-02 23:46:15.317973,31.2,83.9
Mumbai,2021-05-02 23:46:17.577252,31.2,83.8
Mumbai,2021-05-02 23:46:19.836553,31.2,83.8
Mumbai,2021-05-02 23:46:22.095816,31.2,83.8
Mumbai,2021-05-02 23:46:24.355065,31.2,83.9
Mumbai,2021-05-02 23:46:26.614339,31.2,84.0
Mumbai,2021-05-02 23:46:28.873623,31.2,84.0
Mumbai,2021-05-02 23:46:31.132885,31.2,84.0
Mumbai,2021-05-02 23:46:33.392090,31.2,84.1
Mumbai,2021-05-02 23:46:35.651132,31.2,84.2
Mumbai,2021-05-02 23:46:37.910375,31.2,84.2
Mumbai,2021-05-02 23:46:40.169689,31.2,84.2
Mumbai,2021-05-02 23:46:42.428924,31.2,84.1
Mumbai,2021-05-02 23:46:44.688231,31.2,84.0
Mumbai,2021-05-02 23:46:46.947474,31.2,84.0
Mumbai,2021-05-02 23:46:49.206793,31.2,84.0
Mumbai,2021-05-02 23:46:51.465928,31.2,83.9
Mumbai,2021-05-02 23:46:53.724936,31.1,83.8
Mumbai,2021-05-02 23:46:55.984252,31.2,83.9
Mumbai,2021-05-02 23:46:58.243568,31.2,84.0
Mumbai,2021-05-02 23:47:00.502836,31.2,84.0
Mumbai,2021-05-02 23:47:02.762092,31.2,84.1
Mumbai,2021-05-02 23:47:05.021337,31.2,84.3
Mumbai,2021-05-02 23:47:07.280691,31.2,84.4
Mumbai,2021-05-02 23:47:09.539957,31.2,84.4
Mumbai,2021-05-02 23:47:11.799310,31.2,84.5
Mumbai,2021-05-02 23:47:14.058548,31.2,84.5
Mumbai,2021-05-02 23:47:16.317787,31.2,84.3
Mumbai,2021-05-02 23:47:18.577035,31.2,84.2
Mumbai,2021-05-02 23:47:20.836324,31.2,84.2
Mumbai,2021-05-02 23:47:23.095416,31.2,84.3
Mumbai,2021-05-02 23:47:25.354773,31.2,84.3
Mumbai,2021-05-02 23:47:27.613992,31.2,84.4
Mumbai,2021-05-02 23:47:29.873360,31.2,84.6
Mumbai,2021-05-02 23:47:32.132518,31.2,84.7
Mumbai,2021-05-02 23:47:34.391802,31.2,84.7
Mumbai,2021-05-02 23:47:36.651194,31.2,84.6
Mumbai,2021-05-02 23:47:38.910490,31.2,84.5
Mumbai,2021-05-02 23:47:41.169802,31.2,84.7
Mumbai,2021-05-02 23:47:43.429123,31.2,84.9
Mumbai,2021-05-02 23:47:45.688382,31.2,84.9
Mumbai,2021-05-02 23:47:47.947728,31.2,84.9
Mumbai,2021-05-02 23:47:50.207071,31.1,84.8
Mumbai,2021-05-02 23:47:52.466365,31.2,84.7
Mumbai,2021-05-02 23:47:54.725725,31.2,84.6
Mumbai,2021-05-02 23:47:56.985032,31.2,84.6
Mumbai,2021-05-02 23:47:59.244416,31.2,84.6
Mumbai,2021-05-02 23:48:01.503779,31.2,84.6
Mumbai,2021-05-02 23:48:03.763221,31.2,84.7
Mumbai,2021-05-02 23:48:06.022660,31.2,84.9
Mumbai,2021-05-02 23:48:08.281990,31.2,84.9
Mumbai,2021-05-02 23:48:10.541240,31.2,84.9
Mumbai,2021-05-02 23:48:12.800580,31.2,84.8
Mumbai,2021-05-02 23:48:15.059973,31.2,84.7
Mumbai,2021-05-02 23:48:17.319420,31.1,84.6
Mumbai,2021-05-02 23:48:19.579049,31.2,84.7
Mumbai,2021-05-02 23:48:21.835146,31.2,84.8
Mumbai,2021-05-02 23:48:24.093040,31.2,84.7
Mumbai,2021-05-02 23:48:26.350916,31.2,84.6
Mumbai,2021-05-02 23:48:28.608749,31.2,84.5
Mumbai,2021-05-02 23:48:30.864977,31.2,84.5
Mumbai,2021-05-02 23:48:33.122851,31.2,84.5
Mumbai,2021-05-02 23:48:35.380653,31.1,84.4
Mumbai,2021-05-02 23:48:37.638429,31.2,84.5
Mumbai,2021-05-02 23:48:39.896201,31.2,84.5
Mumbai,2021-05-02 23:48:42.154058,31.2,84.5
Mumbai,2021-05-02 23:48:44.411878,31.2,84.6
Mumbai,2021-05-02 23:48:46.670007,31.1,84.6
Mumbai,2021-05-02 23:48:48.928060,31.2,84.7
Mumbai,2021-05-02 23:48:51.185895,31.2,84.8
Mumbai,2021-05-02 23:48:53.443747,31.2,84.8
Mumbai,2021-05-02 23:48:55.701589,31.2,84.9
Mumbai,2021-05-02 23:48:57.959545,31.2,84.9
Mumbai,2021-05-02 23:49:00.217343,31.2,84.7
Mumbai,2021-05-02 23:49:02.475173,31.2,84.6
Mumbai,2021-05-02 23:49:04.732996,31.2,84.7
Mumbai,2021-05-02 23:49:06.991024,31.2,84.7
Mumbai,2021-05-02 23:49:09.248006,31.2,84.9
Mumbai,2021-05-02 23:49:11.505845,31.1,84.8
Mumbai,2021-05-02 23:49:13.763678,31.2,84.9
Mumbai,2021-05-02 23:49:16.021538,31.2,84.9
Mumbai,2021-05-02 23:49:18.279411,31.2,84.9
Mumbai,2021-05-02 23:49:20.537212,31.2,84.9
Mumbai,2021-05-02 23:49:22.795019,31.2,85.0
Mumbai,2021-05-02 23:49:25.052823,31.2,85.0
Mumbai,2021-05-02 23:49:27.310678,31.2,85.1
Mumbai,2021-05-02 23:49:29.568735,31.2,85.0
Mumbai,2021-05-02 23:49:31.826775,31.2,85.0
Mumbai,2021-05-02 23:49:34.084585,31.2,85.0
Mumbai,2021-05-02 23:49:36.342381,31.1,85.1
Mumbai,2021-05-02 23:49:38.600209,31.2,85.2
Mumbai,2021-05-02 23:49:40.857949,31.2,85.2
Mumbai,2021-05-02 23:49:43.115746,31.2,85.2
Mumbai,2021-05-02 23:49:45.373545,31.2,85.2
Mumbai,2021-05-02 23:49:47.631349,31.2,85.4
Mumbai,2021-05-02 23:49:49.889138,31.2,85.2
Mumbai,2021-05-02 23:49:52.146965,31.2,85.2
Mumbai,2021-05-02 23:49:54.404850,31.2,85.2
Mumbai,2021-05-02 23:49:56.662695,31.2,85.4
Mumbai,2021-05-02 23:49:58.920519,31.2,85.3
Mumbai,2021-05-02 23:50:01.178360,31.2,85.4
Mumbai,2021-05-02 23:50:03.436378,31.2,85.6
Mumbai,2021-05-02 23:50:05.694929,31.2,85.6
Mumbai,2021-05-02 23:50:07.952815,31.2,85.6
Mumbai,2021-05-02 23:50:10.210673,31.2,85.5
Mumbai,2021-05-02 23:50:12.468475,31.2,85.5
Mumbai,2021-05-02 23:50:14.726359,31.2,85.5
Mumbai,2021-05-02 23:50:16.984240,31.2,85.5
Mumbai,2021-05-02 23:50:19.242065,31.1,85.4
Mumbai,2021-05-02 23:50:21.499914,31.2,85.6
Mumbai,2021-05-02 23:50:23.757744,31.2,85.6
Mumbai,2021-05-02 23:50:26.015541,31.2,85.6
Mumbai,2021-05-02 23:50:28.273324,31.2,85.7
Mumbai,2021-05-02 23:50:30.531220,31.2,85.7
Mumbai,2021-05-02 23:50:32.789103,31.2,85.6
Mumbai,2021-05-02 23:50:35.047179,31.2,85.6
Mumbai,2021-05-02 23:50:37.305366,31.2,85.6
Mumbai,2021-05-02 23:50:39.563352,31.2,85.7
Mumbai,2021-05-02 23:50:41.821248,31.2,85.6
Mumbai,2021-05-02 23:50:44.079143,31.2,85.5
Mumbai,2021-05-02 23:50:46.337044,31.2,85.5
Mumbai,2021-05-02 23:50:48.594961,31.2,85.5
Mumbai,2021-05-02 23:50:50.852835,31.2,85.6
Mumbai,2021-05-02 23:50:53.110643,31.2,85.6
Mumbai,2021-05-02 23:50:55.368465,31.2,85.7
Mumbai,2021-05-02 23:50:57.624992,31.2,85.6
Mumbai,2021-05-02 23:50:59.882901,31.2,85.6
Mumbai,2021-05-02 23:51:02.141181,31.2,85.7
Mumbai,2021-05-02 23:51:04.400513,31.2,85.7
Mumbai,2021-05-02 23:51:06.659849,31.2,85.7
Mumbai,2021-05-02 23:51:08.919113,31.2,85.7
Mumbai,2021-05-02 23:51:11.178469,31.2,85.6
Mumbai,2021-05-02 23:51:13.437732,31.2,85.6
Mumbai,2021-05-02 23:51:15.697041,31.2,85.5
Mumbai,2021-05-02 23:51:17.956123,31.2,85.5
Mumbai,2021-05-02 23:51:20.215402,31.2,85.5
Mumbai,2021-05-02 23:51:22.474689,31.2,85.5
Mumbai,2021-05-02 23:51:24.733991,31.2,85.6
Mumbai,2021-05-02 23:51:26.993317,31.2,85.7
Mumbai,2021-05-02 23:51:29.252609,31.2,85.8
Mumbai,2021-05-02 23:51:31.511900,31.2,85.8
Mumbai,2021-05-02 23:51:33.771225,31.2,85.8
Mumbai,2021-05-02 23:51:36.030491,31.2,85.8
Mumbai,2021-05-02 23:51:38.289767,31.2,85.8
Mumbai,2021-05-02 23:51:40.549054,31.2,85.7
Mumbai,2021-05-02 23:51:42.808424,31.2,85.7
Mumbai,2021-05-02 23:51:45.067730,31.2,85.7
Mumbai,2021-05-02 23:51:47.327056,31.2,85.8
Mumbai,2021-05-02 23:51:49.585051,31.2,85.9
Mumbai,2021-05-02 23:51:51.842874,31.2,85.9
Mumbai,2021-05-02 23:51:54.100702,31.2,85.9
Mumbai,2021-05-02 23:51:56.358484,31.2,85.9
Mumbai,2021-05-02 23:51:58.616235,31.2,86.0
Mumbai,2021-05-02 23:52:00.874035,31.2,86.1
Mumbai,2021-05-02 23:52:03.131832,31.2,86.0
Mumbai,2021-05-02 23:52:05.389617,31.2,86.2
Mumbai,2021-05-02 23:52:07.647378,31.2,86.3
Mumbai,2021-05-02 23:52:09.905158,31.2,86.2
Mumbai,2021-05-02 23:52:12.162955,31.2,86.2
Mumbai,2021-05-02 23:52:14.420737,31.2,86.1
Mumbai,2021-05-02 23:52:16.678513,31.2,86.1
Mumbai,2021-05-02 23:52:18.936242,31.2,86.2
Mumbai,2021-05-02 23:52:21.194047,31.2,86.2
Mumbai,2021-05-02 23:52:23.451859,31.2,86.2
Mumbai,2021-05-02 23:52:25.709677,31.2,86.2
Mumbai,2021-05-02 23:52:27.967469,31.2,86.3
Mumbai,2021-05-02 23:52:30.225260,31.2,86.4
Mumbai,2021-05-02 23:52:32.483026,31.2,86.4
Mumbai,2021-05-02 23:52:34.740871,31.2,86.3
Mumbai,2021-05-02 23:52:36.998657,31.2,86.3
Mumbai,2021-05-02 23:52:39.256523,31.2,86.2
Mumbai,2021-05-02 23:52:41.514343,31.2,86.2
Mumbai,2021-05-02 23:52:43.772188,31.2,86.2
Mumbai,2021-05-02 23:52:46.030090,31.2,86.2
Mumbai,2021-05-02 23:52:48.287887,31.2,86.2
Mumbai,2021-05-02 23:52:50.545707,31.2,86.3
Mumbai,2021-05-02 23:52:52.803512,31.2,86.3
Mumbai,2021-05-02 23:52:55.061321,31.2,86.3
Mumbai,2021-05-02 23:52:57.319105,31.2,86.4
Mumbai,2021-05-02 23:52:59.576887,31.2,86.4
Mumbai,2021-05-02 23:53:01.834683,31.2,86.3
Mumbai,2021-05-02 23:53:04.092488,31.2,86.3
Mumbai,2021-05-02 23:53:06.350328,31.2,86.2
Mumbai,2021-05-02 23:53:08.608123,31.2,86.2
Mumbai,2021-05-02 23:53:10.865884,31.2,86.2
Mumbai,2021-05-02 23:53:13.123947,31.2,86.2
Mumbai,2021-05-02 23:53:15.381741,31.2,86.1
Mumbai,2021-05-02 23:53:17.639567,31.2,86.2
Mumbai,2021-05-02 23:53:19.897368,31.2,86.2
Mumbai,2021-05-02 23:53:22.155186,31.2,86.3
Mumbai,2021-05-02 23:53:24.413289,31.2,86.4
Mumbai,2021-05-02 23:53:26.671186,31.2,86.4
Mumbai,2021-05-02 23:53:28.929020,31.2,86.5
Mumbai,2021-05-02 23:53:31.184998,31.2,86.6
Mumbai,2021-05-02 23:53:33.442781,31.2,86.6
Mumbai,2021-05-02 23:53:35.700580,31.2,86.6
Mumbai,2021-05-02 23:53:37.958352,31.2,86.6
Mumbai,2021-05-02 23:53:40.216158,31.2,86.6
Mumbai,2021-05-02 23:53:42.473948,31.2,86.6
Mumbai,2021-05-02 23:53:44.731763,31.2,86.6
Mumbai,2021-05-02 23:53:46.989441,31.2,86.6
Mumbai,2021-05-02 23:53:49.247264,31.2,86.6
Mumbai,2021-05-02 23:53:51.505155,31.2,86.6
Mumbai,2021-05-02 23:53:53.763047,31.2,86.6
Mumbai,2021-05-02 23:53:56.020862,31.2,86.5
Mumbai,2021-05-02 23:53:58.278677,31.2,86.4
Mumbai,2021-05-02 23:54:00.536558,31.2,86.3
Mumbai,2021-05-02 23:54:02.794363,31.2,86.3
Mumbai,2021-05-02 23:54:05.052137,31.2,86.2
Mumbai,2021-05-02 23:54:07.309973,31.2,86.3
Mumbai,2021-05-02 23:54:09.567793,31.2,86.3
Mumbai,2021-05-02 23:54:11.825587,31.2,86.4
Mumbai,2021-05-02 23:54:14.083496,31.2,86.3
Mumbai,2021-05-02 23:54:16.341387,31.2,86.4
Mumbai,2021-05-02 23:54:18.599300,31.2,86.4
Mumbai,2021-05-02 23:54:20.857162,31.2,86.4
Mumbai,2021-05-02 23:54:23.115039,31.2,86.3
Mumbai,2021-05-02 23:54:25.372905,31.2,86.3
Mumbai,2021-05-02 23:54:27.630764,31.2,86.2
Mumbai,2021-05-02 23:54:29.888600,31.2,86.2
Mumbai,2021-05-02 23:54:32.146458,31.2,86.2
Mumbai,2021-05-02 23:54:34.404273,31.2,86.1
Mumbai,2021-05-02 23:54:36.662296,31.2,86.1
Mumbai,2021-05-02 23:54:38.921670,31.2,86.1
Mumbai,2021-05-02 23:54:41.181085,31.2,86.1
Mumbai,2021-05-02 23:54:43.440475,31.2,86.2
Mumbai,2021-05-02 23:54:45.699321,31.2,86.2
Mumbai,2021-05-02 23:54:47.958140,31.2,86.2
Mumbai,2021-05-02 23:54:50.217462,31.2,86.2
Mumbai,2021-05-02 23:54:52.476799,31.2,86.1
Mumbai,2021-05-02 23:54:54.736016,31.2,86.1
Mumbai,2021-05-02 23:54:56.995329,31.2,86.1
Mumbai,2021-05-02 23:54:59.254676,31.3,86.2
Mumbai,2021-05-02 23:55:01.514005,31.3,86.2
Mumbai,2021-05-02 23:55:03.773334,31.2,86.1
Mumbai,2021-05-02 23:55:06.032669,31.2,86.1
Mumbai,2021-05-02 23:55:08.292026,31.2,86.1
Mumbai,2021-05-02 23:55:10.551321,31.2,86.1
Mumbai,2021-05-02 23:55:12.810567,31.2,86.0
Mumbai,2021-05-02 23:55:15.069927,31.2,86.0
Mumbai,2021-05-02 23:55:17.329227,31.2,86.0
Mumbai,2021-05-02 23:55:19.588570,31.2,86.0
Mumbai,2021-05-02 23:55:21.847868,31.2,86.0
Mumbai,2021-05-02 23:55:24.107150,31.2,86.0
Mumbai,2021-05-02 23:55:26.366413,31.3,86.0
Mumbai,2021-05-02 23:55:28.625664,31.3,86.0
Mumbai,2021-05-02 23:55:30.884903,31.3,86.0
Mumbai,2021-05-02 23:55:33.144276,31.2,85.9
Mumbai,2021-05-02 23:55:35.403533,31.2,85.9
Mumbai,2021-05-02 23:55:37.662875,31.3,86.0
Mumbai,2021-05-02 23:55:39.922237,31.3,86.0
Mumbai,2021-05-02 23:55:42.181479,31.2,85.9
Mumbai,2021-05-02 23:55:44.440822,31.3,86.0
Mumbai,2021-05-02 23:55:46.700094,31.2,85.9
Mumbai,2021-05-02 23:55:48.959429,31.2,85.9
Mumbai,2021-05-02 23:55:51.218401,31.2,85.9
Mumbai,2021-05-02 23:55:53.477696,31.2,85.9
Mumbai,2021-05-02 23:55:55.736946,31.3,85.9
Mumbai,2021-05-02 23:55:57.996243,31.2,85.8
Mumbai,2021-05-02 23:56:00.255407,31.2,85.8
Mumbai,2021-05-02 23:56:02.514606,31.3,85.9
Mumbai,2021-05-02 23:56:04.773793,31.2,85.8
Mumbai,2021-05-02 23:56:07.032979,31.3,85.8
Mumbai,2021-05-02 23:56:09.292247,31.3,85.8
Mumbai,2021-05-02 23:56:11.551509,31.2,85.7
Mumbai,2021-05-02 23:56:13.810725,31.3,85.8
Mumbai,2021-05-02 23:56:16.069916,31.3,85.8
Mumbai,2021-05-02 23:56:18.329108,31.3,85.7
Mumbai,2021-05-02 23:56:20.588310,31.3,85.7
Mumbai,2021-05-02 23:56:22.847518,31.3,85.6
Mumbai,2021-05-02 23:56:25.106762,31.2,85.6
Mumbai,2021-05-02 23:56:27.365858,31.3,85.7
Mumbai,2021-05-02 23:56:29.625129,31.2,85.7
Mumbai,2021-05-02 23:56:31.884372,31.3,85.8
Mumbai,2021-05-02 23:56:34.143663,31.3,85.7
Mumbai,2021-05-02 23:56:36.402881,31.3,85.7
Mumbai,2021-05-02 23:56:38.662138,31.3,85.6
Mumbai,2021-05-02 23:56:40.921352,31.2,85.6
Mumbai,2021-05-02 23:56:43.180506,31.2,85.5
Mumbai,2021-05-02 23:56:45.439759,31.3,85.6
Mumbai,2021-05-02 23:56:47.699035,31.3,85.5
Mumbai,2021-05-02 23:56:49.958258,31.3,85.5
Mumbai,2021-05-02 23:56:52.217447,31.2,85.4
Mumbai,2021-05-02 23:56:54.476683,31.3,85.5
Mumbai,2021-05-02 23:56:56.735892,31.3,85.5
Mumbai,2021-05-02 23:56:58.995804,31.3,85.5
Mumbai,2021-05-02 23:57:01.254918,31.3,85.5
Mumbai,2021-05-02 23:57:03.514300,31.3,85.5
Mumbai,2021-05-02 23:57:05.773654,31.3,85.5
Mumbai,2021-05-02 23:57:08.033067,31.3,85.5
Mumbai,2021-05-02 23:57:10.292282,31.3,85.5
Mumbai,2021-05-02 23:57:12.551653,31.3,85.5
Mumbai,2021-05-02 23:57:14.810992,31.3,85.5
Mumbai,2021-05-02 23:57:17.070339,31.3,85.5
Mumbai,2021-05-02 23:57:19.329700,31.3,85.5
Mumbai,2021-05-02 23:57:21.588944,31.3,85.4
Mumbai,2021-05-02 23:57:23.848244,31.3,85.4
Mumbai,2021-05-02 23:57:26.107460,31.2,85.2
Mumbai,2021-05-02 23:57:28.366777,31.3,85.3
Mumbai,2021-05-02 23:57:30.625437,31.2,85.2
Mumbai,2021-05-02 23:57:32.884685,31.3,85.2
Mumbai,2021-05-02 23:57:35.144056,31.3,85.2
Mumbai,2021-05-02 23:57:37.403330,31.2,85.2
Mumbai,2021-05-02 23:57:39.662642,31.2,85.1
Mumbai,2021-05-02 23:57:41.921840,31.3,85.1
Mumbai,2021-05-02 23:57:44.181186,31.2,85.0
Mumbai,2021-05-02 23:57:46.439974,31.3,85.0
Mumbai,2021-05-02 23:57:48.699250,31.2,84.9
Mumbai,2021-05-02 23:57:50.958574,31.3,85.0
Mumbai,2021-05-02 23:57:53.217770,31.3,85.0
Mumbai,2021-05-02 23:57:55.477116,31.2,84.9
Mumbai,2021-05-02 23:57:57.736445,31.3,84.9
Mumbai,2021-05-02 23:57:59.995756,31.3,84.9
Mumbai,2021-05-02 23:58:02.255095,31.3,84.9
Mumbai,2021-05-02 23:58:04.514441,31.3,84.8
Mumbai,2021-05-02 23:58:06.773800,31.3,84.8
Mumbai,2021-05-02 23:58:09.033158,31.2,84.6
Mumbai,2021-05-02 23:58:11.292465,31.3,84.6
Mumbai,2021-05-02 23:58:13.551702,31.2,84.4
Mumbai,2021-05-02 23:58:15.810971,31.3,84.5
Mumbai,2021-05-02 23:58:18.070263,31.3,84.5
Mumbai,2021-05-02 23:58:20.329558,31.3,84.5
Mumbai,2021-05-02 23:58:22.588867,31.3,84.5
Mumbai,2021-05-02 23:58:24.848159,31.3,84.5
Mumbai,2021-05-02 23:58:27.107408,31.3,84.4
Mumbai,2021-05-02 23:58:29.366751,31.3,84.4
Mumbai,2021-05-02 23:58:31.626058,31.3,84.3
Mumbai,2021-05-02 23:58:33.885417,31.3,84.3
Mumbai,2021-05-02 23:58:36.144751,31.3,84.2
Mumbai,2021-05-02 23:58:38.404094,31.3,84.2
Mumbai,2021-05-02 23:58:40.663339,31.3,84.2
Mumbai,2021-05-02 23:58:42.922613,31.3,84.2
Mumbai,2021-05-02 23:58:45.181897,31.2,84.0
Mumbai,2021-05-02 23:58:47.441166,31.2,84.0
Mumbai,2021-05-02 23:58:49.700458,31.3,84.0
Mumbai,2021-05-02 23:58:51.959803,31.2,84.0
Mumbai,2021-05-02 23:58:54.219078,31.3,84.0
Mumbai,2021-05-02 23:58:56.478401,31.3,84.0
Mumbai,2021-05-02 23:58:58.737700,31.2,83.9
Mumbai,2021-05-02 23:59:00.997048,31.3,83.9
Mumbai,2021-05-02 23:59:03.256361,31.3,83.9
Mumbai,2021-05-02 23:59:05.515695,31.2,83.8
Mumbai,2021-05-02 23:59:07.774986,31.3,83.8
Mumbai,2021-05-02 23:59:10.034267,31.3,83.8
Mumbai,2021-05-02 23:59:12.293583,31.3,83.7
Mumbai,2021-05-02 23:59:14.552803,31.2,83.6
Mumbai,2021-05-02 23:59:16.812137,31.3,83.6
Mumbai,2021-05-02 23:59:19.071441,31.3,83.6
Mumbai,2021-05-02 23:59:21.330780,31.2,83.5
Mumbai,2021-05-02 23:59:23.590137,31.3,83.5
Mumbai,2021-05-02 23:59:25.849474,31.3,83.5
Mumbai,2021-05-02 23:59:28.108754,31.3,83.5
Mumbai,2021-05-02 23:59:30.368071,31.2,83.4
Mumbai,2021-05-02 23:59:32.627352,31.3,83.4
Mumbai,2021-05-02 23:59:34.886673,31.3,83.4
Mumbai,2021-05-02 23:59:37.145911,31.3,83.3
Mumbai,2021-05-02 23:59:39.405165,31.3,83.3
Mumbai,2021-05-02 23:59:41.664432,31.3,83.3
Mumbai,2021-05-02 23:59:43.923735,31.3,83.3
Mumbai,2021-05-02 23:59:46.183019,31.3,83.2
Mumbai,2021-05-02 23:59:48.442327,31.3,83.1
Mumbai,2021-05-02 23:59:50.701646,31.3,83.1
Mumbai,2021-05-02 23:59:52.960917,31.2,83.0
Mumbai,2021-05-02 23:59:55.220188,31.3,83.1
Mumbai,2021-05-02 23:59:57.479420,31.3,83.1
Mumbai,2021-05-02 23:59:59.738714,31.3,83.1
Mumbai,2021-05-03 00:00:01.997981,31.3,83.1
Mumbai,2021-05-03 00:00:04.257004,31.3,83.0
Mumbai,2021-05-03 00:00:06.516449,31.3,83.0
Mumbai,2021-05-03 00:00:08.775772,31.2,82.8
Mumbai,2021-05-03 00:00:11.035048,31.3,82.9
Mumbai,2021-05-03 00:00:13.294318,31.3,82.9
Mumbai,2021-05-03 00:00:15.553569,31.3,82.8
Mumbai,2021-05-03 00:00:17.812812,31.3,82.7
Mumbai,2021-05-03 00:00:20.072121,31.3,82.6
Mumbai,2021-05-03 00:00:22.331404,31.2,82.6
Mumbai,2021-05-03 00:00:24.590689,31.3,82.6
Mumbai,2021-05-03 00:00:26.852804,31.3,82.6
Mumbai,2021-05-03 00:00:29.111355,31.3,82.5
Mumbai,2021-05-03 00:00:31.369433,31.3,82.3
Mumbai,2021-05-03 00:00:33.627476,31.3,82.2
Mumbai,2021-05-03 00:00:35.885397,31.3,82.1
Mumbai,2021-05-03 00:00:38.143409,31.3,82.1
Mumbai,2021-05-03 00:00:40.401312,31.3,82.1
Mumbai,2021-05-03 00:00:42.659363,31.3,82.0
Mumbai,2021-05-03 00:00:44.917443,31.3,82.0
Mumbai,2021-05-03 00:00:47.175502,31.3,82.0
Mumbai,2021-05-03 00:00:49.433338,31.3,82.1
Mumbai,2021-05-03 00:00:51.691233,31.3,82.0
Mumbai,2021-05-03 00:00:53.949103,31.3,82.0
Mumbai,2021-05-03 00:00:56.207168,31.3,82.0
Mumbai,2021-05-03 00:00:58.465040,31.3,82.0
Mumbai,2021-05-03 00:01:00.722882,31.3,81.9
Mumbai,2021-05-03 00:01:02.980706,31.3,81.8
Mumbai,2021-05-03 00:01:05.238623,31.3,81.8
Mumbai,2021-05-03 00:01:07.496459,31.3,81.8
Mumbai,2021-05-03 00:01:09.754325,31.3,81.8
Mumbai,2021-05-03 00:01:12.012226,31.3,81.8
Mumbai,2021-05-03 00:01:14.270087,31.3,81.7
Mumbai,2021-05-03 00:01:16.527927,31.3,81.7
Mumbai,2021-05-03 00:01:18.785787,31.3,81.6
Mumbai,2021-05-03 00:01:21.043613,31.3,81.6
Mumbai,2021-05-03 00:01:23.301426,31.3,81.6
Mumbai,2021-05-03 00:01:25.559205,31.3,81.6
Mumbai,2021-05-03 00:01:27.817067,31.3,81.6
Mumbai,2021-05-03 00:01:30.074964,31.3,81.5
Mumbai,2021-05-03 00:01:32.332814,31.3,81.5
Mumbai,2021-05-03 00:01:34.590695,31.3,81.5
Mumbai,2021-05-03 00:01:36.848505,31.3,81.4
Mumbai,2021-05-03 00:01:39.106367,31.3,81.3
Mumbai,2021-05-03 00:01:41.364270,31.3,81.2
Mumbai,2021-05-03 00:01:43.622135,31.3,81.1
Mumbai,2021-05-03 00:01:45.879977,31.3,81.1
Mumbai,2021-05-03 00:01:48.137802,31.3,81.1
Mumbai,2021-05-03 00:01:50.395635,31.3,81.1
Mumbai,2021-05-03 00:01:52.653477,31.3,81.0
Mumbai,2021-05-03 00:01:54.911331,31.3,81.0
Mumbai,2021-05-03 00:01:57.169158,31.3,81.0
Mumbai,2021-05-03 00:01:59.427026,31.3,81.0
Mumbai,2021-05-03 00:02:01.684898,31.3,81.0
Mumbai,2021-05-03 00:02:03.942698,31.3,81.0
Mumbai,2021-05-03 00:02:06.200550,31.3,81.0
Mumbai,2021-05-03 00:02:08.458346,31.3,81.0
Mumbai,2021-05-03 00:02:10.716278,31.3,80.9
Mumbai,2021-05-03 00:02:12.974153,31.3,80.8
Mumbai,2021-05-03 00:02:15.232204,31.3,80.8
Mumbai,2021-05-03 00:02:17.490270,31.3,80.8
Mumbai,2021-05-03 00:02:19.748098,31.3,80.7
Mumbai,2021-05-03 00:02:22.005996,31.3,80.8
Mumbai,2021-05-03 00:02:24.263865,31.3,80.8
Mumbai,2021-05-03 00:02:26.521750,31.3,80.8
Mumbai,2021-05-03 00:02:28.779606,31.3,80.8
Mumbai,2021-05-03 00:02:31.037547,31.3,80.8
Mumbai,2021-05-03 00:02:33.295401,31.3,80.8
Mumbai,2021-05-03 00:02:35.553220,31.3,80.8
Mumbai,2021-05-03 00:02:37.811050,31.3,80.7
Mumbai,2021-05-03 00:02:40.068885,31.3,80.7
Mumbai,2021-05-03 00:02:42.326674,31.3,80.7
Mumbai,2021-05-03 00:02:44.584472,31.3,80.7
Mumbai,2021-05-03 00:02:46.842429,31.3,80.8
Mumbai,2021-05-03 00:02:49.100313,31.3,80.7
Mumbai,2021-05-03 00:02:51.358149,31.3,80.8
Mumbai,2021-05-03 00:02:53.615965,31.3,80.7
Mumbai,2021-05-03 00:02:55.873800,31.3,80.7
Mumbai,2021-05-03 00:02:58.131628,31.3,80.7
Mumbai,2021-05-03 00:03:00.389478,31.2,80.7
Mumbai,2021-05-03 00:03:02.647315,31.3,80.8
Mumbai,2021-05-03 00:03:04.905208,31.3,80.9
Mumbai,2021-05-03 00:03:07.163098,31.3,80.9
Mumbai,2021-05-03 00:03:09.421173,31.3,80.9
Mumbai,2021-05-03 00:03:11.679209,31.3,80.9
Mumbai,2021-05-03 00:03:13.937065,31.3,80.9
Mumbai,2021-05-03 00:03:16.196367,31.3,80.8
Mumbai,2021-05-03 00:03:18.455653,31.3,80.7
Mumbai,2021-05-03 00:03:20.714938,31.3,80.8
Mumbai,2021-05-03 00:03:22.974191,31.3,80.8
Mumbai,2021-05-03 00:03:25.233414,31.3,80.8
Mumbai,2021-05-03 00:03:27.492657,31.3,80.8
